subjects,number_student,rooms,num_seat,day,section
20,22,2,22,0,0
1,32,3,32,0,0
8,21,5,21,0,0
6,31,10,31,0,0
37,23,11,23,0,0
52,40,12,40,0,0
66,40,14,46,0,0
29,31,19,31,0,0
22,34,0,34,0,1
111,40,1,41,0,1
10,25,4,25,0,1
25,27,7,27,0,1
34,26,8,26,0,1
61,31,10,31,0,1
46,23,11,23,0,1
143,40,13,41,0,1
153,40,14,46,0,1
81,23,17,23,0,1
88,31,19,31,0,1
107,34,0,34,0,2
175,40,1,41,0,2
27,32,3,32,0,2
47,25,4,25,0,2
3,28,6,28,0,2
31,27,7,27,0,2
58,26,8,26,0,2
99,31,10,31,0,2
125,23,11,23,0,2
184,40,13,41,0,2
190,40,14,46,0,2
0,35,15,35,0,2
15,36,16,36,0,2
101,31,19,31,0,2
109,34,0,34,0,3
4,39,1,41,0,3
64,32,3,32,0,3
75,25,4,25,0,3
12,21,5,21,0,3
26,28,6,28,0,3
39,27,7,27,0,3
62,26,8,26,0,3
97,27,9,27,0,3
116,31,10,31,0,3
138,23,11,23,0,3
13,39,12,40,0,3
33,39,13,41,0,3
139,39,14,46,0,3
2,35,15,35,0,3
114,36,16,36,0,3
188,23,17,23,0,3
140,39,18,49,0,3
162,39,1,41,1,0
72,26,8,26,1,0
173,39,12,40,1,0
181,39,13,41,1,0
23,38,14,46,1,0
9,35,15,35,1,0
24,38,18,49,1,0
32,38,1,41,1,1
41,22,2,22,1,1
94,32,3,32,1,1
77,25,4,25,1,1
104,27,7,27,1,1
102,26,8,26,1,1
105,27,9,27,1,1
132,31,10,31,1,1
198,23,11,23,1,1
42,38,12,40,1,1
44,38,13,41,1,1
150,38,14,46,1,1
19,35,15,35,1,1
159,36,16,36,1,1
182,38,18,49,1,1
155,31,19,31,1,1
120,34,0,34,1,2
55,22,2,22,1,2
108,32,3,32,1,2
167,27,7,27,1,2
137,26,8,26,1,2
171,27,9,27,1,2
163,31,10,31,1,2
18,37,12,40,1,2
68,37,13,41,1,2
117,37,14,46,1,2
28,35,15,35,1,2
176,36,16,36,1,2
69,22,17,23,1,2
118,37,18,49,1,2
178,31,19,31,1,2
123,34,0,34,1,3
152,37,1,41,1,3
177,32,3,32,1,3
127,25,4,25,1,3
21,21,5,21,1,3
45,28,6,28,1,3
186,27,7,27,1,3
151,26,8,26,1,3
197,27,9,27,1,3
180,31,10,31,1,3
158,37,13,41,1,3
179,36,14,46,1,3
185,36,16,36,1,3
70,22,17,23,1,3
195,31,19,31,1,3
141,34,0,34,2,0
148,25,4,25,2,0
166,26,8,26,2,0
196,26,9,27,2,0
11,30,10,31,2,0
194,36,13,41,2,0
30,35,18,49,2,0
51,30,19,31,2,0
63,35,1,41,2,1
74,22,2,22,2,1
35,21,5,21,2,1
53,24,7,27,2,1
80,22,11,23,2,1
67,35,14,46,2,1
73,35,15,35,2,1
78,35,16,36,2,1
100,35,18,49,2,1
146,34,0,34,2,2
160,35,1,41,2,2
106,22,2,22,2,2
183,32,3,32,2,2
84,24,4,25,2,2
38,21,5,21,2,2
56,28,6,28,2,2
119,24,7,27,2,2
157,24,8,26,2,2
172,24,9,27,2,2
65,30,10,31,2,2
129,22,11,23,2,2
165,35,14,46,2,2
170,35,15,35,2,2
147,34,16,36,2,2
189,34,18,49,2,2
90,30,19,31,2,2
5,33,0,34,2,3
7,33,1,41,2,3
135,22,2,22,2,3
192,32,3,32,2,3
154,22,4,25,2,3
86,28,6,28,2,3
168,22,7,27,2,3
49,21,9,27,2,3
91,30,10,31,2,3
59,21,11,23,2,3
36,33,13,41,2,3
50,33,14,46,2,3
79,33,16,36,2,3
71,21,17,23,2,3
87,33,18,49,2,3
93,30,19,31,2,3
92,33,1,41,3,0
126,28,6,28,3,0
82,21,8,26,3,0
83,21,9,27,3,0
85,21,11,23,3,0
113,33,12,40,3,0
130,33,15,35,3,0
134,33,16,36,3,0
95,21,17,23,3,0
96,30,19,31,3,0
136,33,0,34,3,1
124,30,3,32,3,1
98,21,4,25,3,1
187,28,6,28,3,1
110,21,8,26,3,1
122,21,9,27,3,1
128,30,10,31,3,1
161,33,13,41,3,1
164,33,14,46,3,1
174,33,16,36,3,1
149,21,17,23,3,1
142,30,19,31,3,1
145,30,0,34,3,2
169,30,1,41,3,2
16,29,3,32,3,2
14,20,6,28,3,2
40,20,7,27,3,2
54,20,8,26,3,2
17,29,10,31,3,2
57,20,11,23,3,2
43,29,13,41,3,2
48,29,14,46,3,2
60,29,15,35,3,2
76,20,17,23,3,2
89,29,1,41,3,3
103,20,2,22,3,3
112,29,3,32,3,3
121,20,4,25,3,3
133,20,5,21,3,3
144,20,6,28,3,3
156,20,7,27,3,3
191,20,8,26,3,3
199,20,9,27,3,3
115,29,10,31,3,3
131,29,12,40,3,3
193,29,13,41,3,3
