subjects,number_student,rooms,num_seat,day,section
5,21,5,21,0,0
7,28,6,28,0,0
38,34,0,34,0,0
9,40,9,41,0,0
31,40,2,44,0,0
36,40,1,45,0,0
6,39,7,47,0,0
27,39,3,50,0,0
12,27,8,27,0,1
14,28,6,28,0,1
0,33,0,34,0,1
35,36,4,36,0,1
45,38,10,38,0,1
22,37,9,41,0,1
42,37,2,44,0,1
53,36,1,45,0,1
23,35,3,50,0,1
46,27,8,27,0,2
25,28,6,28,0,2
44,35,4,36,0,2
15,33,10,38,0,2
29,33,9,41,0,2
47,33,11,41,0,2
59,33,2,44,0,2
4,32,1,45,0,2
33,32,7,47,0,2
41,32,3,50,0,2
17,21,5,21,0,3
16,26,8,27,0,3
26,28,6,28,0,3
48,32,0,34,0,3
49,32,4,36,0,3
1,31,10,38,0,3
10,31,9,41,0,3
43,31,11,41,0,3
11,30,2,44,0,3
20,30,1,45,0,3
19,29,7,47,0,3
51,28,6,28,1,0
28,29,0,34,1,0
50,29,4,36,1,0
54,28,10,38,1,0
55,28,2,44,1,0
57,28,7,47,1,0
32,26,3,50,1,0
2,25,8,27,1,1
24,25,6,28,1,1
40,25,10,38,1,1
58,25,11,41,1,1
21,24,2,44,1,1
37,24,1,45,1,1
39,21,5,21,1,2
30,22,8,27,1,2
34,22,6,28,1,2
52,21,0,34,1,2
56,21,4,36,1,2
3,20,10,38,1,2
8,20,9,41,1,2
13,20,11,41,1,2
18,20,2,44,1,2
