subjects,number_student,rooms,num_seat,day,section
19,40,10,47,0,0
0,29,14,29,0,0
18,38,0,38,0,1
1,36,2,36,0,1
33,25,3,25,0,1
22,28,6,28,0,1
35,35,8,35,0,1
61,40,9,46,0,1
21,39,10,47,0,1
4,23,13,23,0,1
3,29,14,29,0,1
48,39,15,45,0,1
20,30,1,30,0,2
39,25,3,25,0,2
5,33,4,33,0,2
28,24,5,24,0,2
43,28,6,28,0,2
54,35,8,35,0,2
32,38,11,48,0,2
69,29,14,29,0,2
38,38,15,45,0,2
6,37,0,38,0,3
13,27,1,30,0,3
12,36,2,36,0,3
8,33,4,33,0,3
36,24,5,24,0,3
30,27,6,28,0,3
34,34,7,35,0,3
9,37,9,46,0,3
16,37,10,47,0,3
31,37,11,48,0,3
42,37,12,48,0,3
15,23,13,23,0,3
45,27,14,29,0,3
14,33,7,35,1,0
46,37,10,47,1,0
62,37,11,48,1,0
64,23,13,23,1,0
68,37,15,45,1,0
17,36,0,38,1,1
29,36,2,36,1,1
55,25,3,25,1,1
40,24,5,24,1,1
66,33,7,35,1,1
23,32,9,46,1,1
24,32,10,47,1,1
25,32,12,48,1,1
7,26,14,29,1,1
51,32,15,45,1,1
53,32,2,36,1,2
63,32,4,33,1,2
59,24,5,24,1,2
27,26,6,28,1,2
49,31,7,35,1,2
65,31,9,46,1,2
37,26,11,48,1,2
41,26,12,48,1,2
2,22,13,23,1,2
44,26,14,29,1,2
47,26,0,38,1,3
52,26,1,30,1,3
67,26,2,36,1,3
56,25,3,25,1,3
57,25,4,33,1,3
60,24,5,24,1,3
26,22,6,28,1,3
11,21,7,35,1,3
10,20,8,35,1,3
50,20,9,46,1,3
58,20,10,47,1,3
